id;code;name;id_categories;Sub-Category
1387;TEC-AC-10001635;KeyTronicÿKT400U2 -ÿKeyboardÿ- Black;15;Accessories
1388;OFF-LA-10003663;Avery 498;6;Labels
1389;TEC-CO-10004722;Canon imageCLASS 2200 Advanced Copier;20;Copiers
1390;TEC-MA-10002210;Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop;19;Machines
1391;OFF-BI-10003196;Accohide Poly Flexible Ring Binders;12;Binders
1392;FUR-CH-10002017;SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair;5;Chairs
1393;FUR-FU-10003829;Stackable Trays;9;Furnishings
1394;OFF-PA-10000697;TOPS Voice Message Log Book, Flash Format;14;Paper
1395;OFF-AR-10004691;Boston 1730 StandUp Electric Pencil Sharpener;10;Art
1396;OFF-BI-10000948;GBC Laser Imprintable Binding System Covers, Desert Sand;12;Binders
1397;OFF-PA-10000223;Xerox 2000;14;Paper
1398;OFF-PA-10000062;Green Bar Computer Printout Paper;14;Paper
1399;FUR-BO-10003404;Global Adaptabilites Bookcase, Cherry/Storm Gray Finish;4;Bookcases
1400;OFF-BI-10004233;"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""";12;Binders
1401;TEC-PH-10002834;Google Nexus 5;11;Phones
1402;FUR-CH-10003761;Global Italian Leather Office Chair;5;Chairs
1403;OFF-PA-10004665;Advantus Motivational Note Cards;14;Paper
1404;OFF-BI-10001196;Avery Flip-Chart Easel Binder, Black;12;Binders
1405;TEC-MA-10002981;I.R.I.S IRISCard Anywhere 5 Card Scanner;19;Machines
1406;TEC-PH-10003601;Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver;11;Phones
1407;OFF-BI-10002003;Ibico Presentation Index for Binding Systems;12;Binders
1408;OFF-PA-10003016;"Adams ""While You Were Out"" Message Pads";14;Paper
1409;OFF-PA-10002246;Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book;14;Paper
1410;TEC-PH-10002890;AT&T 17929 Lendline Telephone;11;Phones
1411;TEC-MA-10003626;Hewlett-Packard Deskjet 6540 Color Inkjet Printer;19;Machines
1412;TEC-MA-10002412;Cisco TelePresence System EX90 Videoconferencing Unit;19;Machines
1413;OFF-AR-10003183;Avery Fluorescent Highlighter Four-Color Set;10;Art
1414;OFF-PA-10002319;Xerox 1944;14;Paper
1415;OFF-PA-10001246;Xerox 215;14;Paper
1416;OFF-PA-10001815;Xerox 1885;14;Paper
1417;FUR-FU-10001876;"Computer Room Manger, 14""";9;Furnishings
1418;TEC-PH-10000673;Plantronics Voyager Pro HD - Bluetooth Headset;11;Phones
1419;TEC-PH-10002075;AT&T EL51110 DECT;11;Phones
1420;TEC-PH-10003691;BlackBerry Q10;11;Phones
1421;OFF-SU-10000157;Compact Automatic Electric Letter Opener;18;Supplies
1422;TEC-AC-10004227;SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card;15;Accessories
1423;TEC-AC-10004127;SanDisk Cruzer 8 GB USB Flash Drive;15;Accessories
1424;FUR-CH-10002758;Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back;5;Chairs
1425;OFF-ST-10000532;Advantus Rolling Drawer Organizers;8;Storage
1426;TEC-AC-10003709;Maxell 4.7GB DVD-R 5/Pack;15;Accessories
1427;OFF-BI-10003166;GBC Plasticlear Binding Covers;12;Binders
1428;OFF-ST-10004835;Plastic Stacking Crates & Casters;8;Storage
1429;OFF-AP-10000159;Belkin F9M820V08 8 Outlet Surge;13;Appliances
1430;OFF-AP-10001242;APC 7 Outlet Network SurgeArrest Surge Protector;13;Appliances
1431;TEC-AC-10003433;Maxell 4.7GB DVD+R 5/Pack;15;Accessories
1432;TEC-PH-10003187;Anker Astro Mini 3000mAh Ultra-Compact Portable Charger;11;Phones
1433;OFF-FA-10002763;Advantus Map Pennant Flags and Round Head Tacks;17;Fasteners
1434;OFF-PA-10004239;Xerox 1953;14;Paper
1435;OFF-PA-10004782;Xerox 228;14;Paper
1436;FUR-FU-10001185;Advantus Employee of the Month Certificate Frame, 11 x 13-1/2;9;Furnishings
1437;OFF-PA-10003270;Xerox 1954;14;Paper
1438;OFF-PA-10002421;Embossed Ink Jet Note Cards;14;Paper
1439;OFF-PA-10002923;Xerox 1942;14;Paper
1440;OFF-ST-10001128;Carina Mini System Audio Rack, Model AR050B;8;Storage
1441;OFF-PA-10000520;Xerox 201;14;Paper
1442;FUR-FU-10003832;Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry;9;Furnishings
1443;FUR-FU-10000409;GE 4 Foot Flourescent Tube, 40 Watt;9;Furnishings
1444;TEC-PH-10004389;Nokia Lumia 925;11;Phones
1445;OFF-SU-10000946;Staple remover;18;Supplies
1446;FUR-FU-10001546;Dana Swing-Arm Lamps;9;Furnishings
1447;OFF-PA-10000791;Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book;14;Paper
1448;OFF-PA-10003739;Xerox 1969;14;Paper
1449;FUR-FU-10000771;Eldon 200 Class Desk Accessories, Smoke;9;Furnishings
1450;OFF-ST-10002615;Dual Level, Single-Width Filing Carts;8;Storage
1451;OFF-PA-10000327;Xerox 1971;14;Paper
1452;OFF-EN-10003286;Staple envelope;16;Envelopes
1453;OFF-AR-10003772;Boston 16750 Black Compact Battery Pencil Sharpener;10;Art
1454;OFF-AR-10003338;"Eberhard Faber 3 1/2"" Golf Pencils";10;Art
1455;FUR-FU-10002116;Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats;9;Furnishings
1456;FUR-CH-10000422;Global Highback Leather Tilter in Burgundy;5;Chairs
1457;FUR-FU-10002685;"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock";9;Furnishings
1458;FUR-FU-10004963;Eldon 400 Class Desk Accessories, Black Carbon;9;Furnishings
1459;OFF-BI-10000174;Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear;12;Binders
1460;FUR-CH-10004875;Harbour Creations 67200 Series Stacking Chairs;5;Chairs
1461;FUR-FU-10000305;"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""";9;Furnishings
1462;TEC-PH-10001459;Samsung Galaxy Mega 6.3;11;Phones
1463;FUR-FU-10002445;DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7;9;Furnishings
1464;OFF-PA-10000213;Xerox 198;14;Paper
1465;FUR-CH-10001797;Safco Chair Connectors, 6/Carton;5;Chairs
1466;OFF-PA-10003848;Xerox 1997;14;Paper
1467;FUR-FU-10000755;Eldon Expressions Mahogany Wood Desk Collection;9;Furnishings
1468;FUR-FU-10000550;Stacking Trays by OIC;9;Furnishings
1469;TEC-MA-10004521;Epson Perfection V600 Photo Scanner;19;Machines
1470;OFF-BI-10003655;Durable Pressboard Binders;12;Binders
1471;OFF-AP-10003779;Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection;13;Appliances
1472;OFF-FA-10002701;Alliance Rubber Bands;17;Fasteners
1473;OFF-BI-10002799;"SlimView Poly Binder, 3/8""";12;Binders
1474;OFF-AR-10003582;Boston Electric Pencil Sharpener, Model 1818, Charcoal Black;10;Art
1475;FUR-FU-10004666;DAX Clear Channel Poster Frame;9;Furnishings
1476;OFF-EN-10002312;#10 Self-Seal White Envelopes;16;Envelopes
1477;FUR-CH-10002320;Hon Pagoda Stacking Chairs;5;Chairs
1478;OFF-AR-10001216;Newell 339;10;Art
1479;FUR-FU-10003247;36X48 HARDFLOOR CHAIRMAT;9;Furnishings
1480;FUR-TA-10003837;Anderson Hickey Conga Table Tops & Accessories;7;Tables
1481;TEC-PH-10002350;Apple EarPods with Remote and Mic;11;Phones
1482;TEC-AC-10000397;Perixx PERIBOARD-512B, Ergonomic Split Keyboard;15;Accessories
1483;TEC-AC-10004001;Logitech Wireless Headset H600 Over-The-Head Design;15;Accessories
1484;OFF-PA-10001534;Xerox 230;14;Paper
1485;FUR-FU-10002379;Eldon Econocleat Chair Mats for Low Pile Carpets;9;Furnishings
1486;TEC-PH-10000526;Vtech CS6719;11;Phones
1487;OFF-PA-10001977;Xerox 194;14;Paper
1488;FUR-BO-10003660;Bush Cubix Collection Bookcases, Fully Assembled;4;Bookcases
1489;OFF-BI-10001267;Universal Recycled Hanging Pressboard Report Binders, Letter Size;12;Binders
1490;OFF-PA-10002741;Xerox 1980;14;Paper
1491;OFF-PA-10001471;Strathmore Photo Frame Cards;14;Paper
1492;TEC-MA-10001972;Okidata C331dn Printer;19;Machines
1493;FUR-FU-10003464;"Seth Thomas 8 1/2"" Cubicle Clock";9;Furnishings
1494;OFF-PA-10004438;Xerox 1907;14;Paper
1495;FUR-FU-10004586;G.E. Longer-Life Indoor Recessed Floodlight Bulbs;9;Furnishings
1496;TEC-PH-10004908;Panasonic KX TS3282W Corded phone;11;Phones
1497;FUR-CH-10004495;Global Leather and Oak Executive Chair, Black;5;Chairs
1498;TEC-MA-10000418;Cubify CubeX 3D Printer Double Head Print;19;Machines
1499;OFF-BI-10004600;Ibico Ibimaster 300 Manual Binding System;12;Binders
1500;OFF-BI-10004040;Wilson Jones Impact Binders;12;Binders
1501;OFF-AR-10001615;Newell 34;10;Art
1502;TEC-PH-10001299;Polycom CX300 Desktop Phone USB VoIP phone;11;Phones
1503;OFF-AR-10004260;Boston 1799 Powerhouse Electric Pencil Sharpener;10;Art
1504;OFF-EN-10004773;Staple envelope;16;Envelopes
1505;OFF-BI-10001787;Wilson Jones Four-Pocket Poly Binders;12;Binders
1506;OFF-ST-10002957;Sterilite Show Offs Storage Containers;8;Storage
1507;OFF-FA-10001883;Alliance Super-Size Bands, Assorted Sizes;17;Fasteners
1508;TEC-PH-10001644;BlueLounge Milo Smartphone Stand, White/Metallic;11;Phones
1509;OFF-LA-10000407;Avery White Multi-Purpose Labels;6;Labels
1510;TEC-AC-10000420;Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning;15;Accessories
1511;OFF-EN-10004846;Letter or Legal Size Expandable Poly String Tie Envelopes;16;Envelopes
1512;OFF-SU-10003567;Stiletto Hand Letter Openers;18;Supplies
1513;OFF-ST-10002301;Tennsco Commercial Shelving;8;Storage
1514;TEC-PH-10003095;Samsung HM1900 Bluetooth Headset;11;Phones
1515;TEC-PH-10004912;Cisco SPA112 2 Port Phone Adapter;11;Phones
1516;OFF-AR-10000799;Col-Erase Pencils with Erasers;10;Art
1517;OFF-PA-10004609;Xerox 221;14;Paper
1518;TEC-PH-10003171;Plantronics Encore H101 Dual EarpiecesÿHeadset;11;Phones
1519;OFF-AP-10000595;Disposable Triple-Filter Dust Bags;13;Appliances
1520;TEC-AC-10003399;Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive;15;Accessories
1521;TEC-MA-10002428;Fellowes Powershred HS-440 4-Sheet High Security Shredder;19;Machines
1522;TEC-PH-10001128;Motorola Droid Maxx;11;Phones
1523;OFF-PA-10001033;Xerox 1893;14;Paper
1524;TEC-AC-10000474;Kensington Expert Mouse Optical USB Trackball for PC or Mac;15;Accessories
1525;FUR-FU-10002963;Master Caster Door Stop, Gray;9;Furnishings
1526;FUR-FU-10000193;Tenex Chairmats For Use with Hard Floors;9;Furnishings
1527;OFF-BI-10000962;"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""";12;Binders
1528;OFF-AP-10002867;Fellowes Command Center 5-outlet power strip;13;Appliances
1529;FUR-BO-10002916;"Rush Hierlooms Collection 1"" Thick Stackable Bookcases";4;Bookcases
1530;FUR-TA-10004152;"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf";7;Tables
1531;FUR-FU-10000672;"Executive Impressions 10"" Spectator Wall Clock";9;Furnishings
1532;FUR-BO-10002598;Hon Metal Bookcases, Putty;4;Bookcases
1533;OFF-PA-10004610;Xerox 1900;14;Paper
1534;FUR-FU-10000320;OIC Stacking Trays;9;Furnishings
1535;FUR-CH-10003535;Global Armless Task Chair, Royal Blue;5;Chairs
1536;FUR-FU-10003919;Eldon Executive Woodline II Cherry Finish Desk Accessories;9;Furnishings
1537;OFF-PA-10000174;"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book";14;Paper
1538;FUR-FU-10002703;"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""";9;Furnishings
1539;TEC-PH-10002415;Polycom VoiceStation 500 Conferenceÿphone;11;Phones
1540;OFF-AR-10000657;Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box;10;Art
1541;OFF-PA-10004996;"Speediset Carbonless Redi-Letter 7"" x 8 1/2""";14;Paper
1542;OFF-PA-10003363;Xerox 204;14;Paper
1543;TEC-AC-10002305;KeyTronicÿE03601U1 -ÿKeyboardÿ- Beige;15;Accessories
1544;TEC-AC-10000990;Imation Bio 2GB USBÿFlash Drive ImationÿCorp;15;Accessories
1545;FUR-BO-10001608;Hon Metal Bookcases, Black;4;Bookcases
1546;FUR-BO-10000112;Bush Birmingham Collection Bookcase, Dark Cherry;4;Bookcases
1547;TEC-PH-10004120;AT&T 1080 Phone;11;Phones
1548;OFF-BI-10003476;Avery Metallic Poly Binders;12;Binders
1549;TEC-MA-10002859;Ativa MDM8000 8-Sheet Micro-Cut Shredder;19;Machines
1550;OFF-AP-10001947;Acco 6 Outlet Guardian Premium Plus Surge Suppressor;13;Appliances
1551;OFF-LA-10001982;Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set;6;Labels
1552;TEC-PH-10003484;Ooma Telo VoIP Home Phone System;11;Phones
1553;OFF-PA-10000007;"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""";14;Paper
1554;OFF-PA-10000552;Xerox 200;14;Paper
1555;OFF-AR-10004062;Staples in misc. colors;10;Art
1556;OFF-ST-10000321;Akro Stacking Bins;8;Storage
1557;TEC-AC-10002134;Rosewill 107 Normal Keys USB Wired Standard Keyboard;15;Accessories
1558;TEC-PH-10004071;PayAnywhere Card Reader;11;Phones
1559;OFF-PA-10004039;Xerox 1882;14;Paper
1560;OFF-AR-10001725;Boston Home & Office Model 2000 Electric Pencil Sharpeners;10;Art
1561;OFF-AR-10004269;Newell 31;10;Art
1562;OFF-BI-10003007;"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""";12;Binders
1563;OFF-SU-10002522;Acme Kleen Earth Office Shears;18;Supplies
1564;TEC-AC-10004859;Maxell Pro 80 Minute CD-R, 10/Pack;15;Accessories
1565;TEC-AC-10002558;ImationÿSwivelÿFlash DriveÿUSBÿflash driveÿ- 8 GB;15;Accessories
1566;FUR-FU-10001731;Acrylic Self-Standing Desk Frames;9;Furnishings
1567;OFF-SU-10004782;"Elite 5"" Scissors";18;Supplies
1568;OFF-SU-10000432;Acco Side-Punched Conventional Columnar Pads;18;Supplies
1569;OFF-LA-10004409;Avery 492;6;Labels
1570;OFF-ST-10001031;Adjustable Personal File Tote;8;Storage
1571;OFF-LA-10000476;Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll;6;Labels
1572;OFF-AR-10002987;Prismacolor Color Pencil Set;10;Art
1573;TEC-CO-10001571;Sharp 1540cs Digital Laser Copier;20;Copiers
1574;FUR-FU-10003026;Eldon Regeneration Recycled Desk Accessories, Black;9;Furnishings
1575;OFF-ST-10001034;Eldon File Chest Portable File;8;Storage
1576;TEC-AC-10000521;Verbatim Slim CD and DVD Storage Cases, 50/Pack;15;Accessories
1577;OFF-SU-10003002;Letter Slitter;18;Supplies
1578;TEC-PH-10000730;Samsung Galaxy S4 Active;11;Phones
1579;FUR-CH-10004983;Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms;5;Chairs
1580;OFF-FA-10001332;"Acco Banker's Clasps, 5 3/4""-Long";17;Fasteners
1581;TEC-AC-10001874;Logitech Wireless Anywhere Mouse MX for PC and Mac;15;Accessories
1582;OFF-BI-10000494;Acco Economy Flexible Poly Round Ring Binder;12;Binders
1583;FUR-TA-10003469;Balt Split Level Computer Training Table;7;Tables
1584;OFF-AR-10003179;Dixon Ticonderoga Core-Lock Colored Pencils;10;Art
1585;FUR-CH-10003606;SAFCO Folding Chair Trolley;5;Chairs
1586;FUR-CH-10003298;Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal;5;Chairs
1587;OFF-LA-10003537;Avery 515;6;Labels
1588;OFF-PA-10000069;TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack;14;Paper
1589;OFF-PA-10004733;Things To Do Today Spiral Book;14;Paper
1590;TEC-AC-10004814;Logitech Illuminated Ultrathin Keyboard with Backlighting;15;Accessories
1591;OFF-SU-10002301;Serrated Blade or Curved Handle Hand Letter Openers;18;Supplies
1592;OFF-BI-10004318;Ibico EB-19 Dual Function Manual Binding System;12;Binders
1593;FUR-FU-10004164;Eldon 300 Class Desk Accessories, Black;9;Furnishings
1594;TEC-AC-10001539;Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology;15;Accessories
1595;TEC-PH-10002789;LG Exalt;11;Phones
1596;OFF-BI-10004828;GBC Poly Designer Binding Covers;12;Binders
1597;OFF-AR-10001770;Economy #2 Pencils;10;Art
1598;FUR-FU-10004904;"Eldon ""L"" Workstation Diamond Chairmat";9;Furnishings
1599;FUR-FU-10002396;DAX Copper Panel Document Frame, 5 x 7 Size;9;Furnishings
1600;TEC-AC-10002331;Maxell 74 Minute CDR, 10/Pack;15;Accessories
1601;TEC-AC-10001090;Micro Innovations Wireless Classic Keyboard with Mouse;15;Accessories
1602;FUR-BO-10004218;Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order;4;Bookcases
1603;TEC-PH-10001619;LG G3;11;Phones
1604;OFF-PA-10000246;Riverleaf Stik-Withit Designer Note Cubes;14;Paper
1605;OFF-PA-10001461;HP Office Paper (20Lb. and 87 Bright);14;Paper
1606;OFF-AR-10004165;Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow;10;Art
1607;OFF-EN-10001028;Staple envelope;16;Envelopes
1608;TEC-PH-10003535;RCA ViSYS 25423RE1 Corded phone;11;Phones
1609;FUR-FU-10001085;3M Polarizing Light Filter Sleeves;9;Furnishings
1610;OFF-AR-10003481;Newell 348;10;Art
1611;OFF-PA-10002606;Xerox 1928;14;Paper
1612;FUR-FU-10003731;Eldon Expressions Wood and Plastic Desk Accessories, Oak;9;Furnishings
1613;OFF-AP-10001962;Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210;13;Appliances
1614;FUR-FU-10003798;"Ultra Door Kickplate, 8""H x 34""W";9;Furnishings
1615;OFF-AR-10002704;Boston 1900 Electric Pencil Sharpener;10;Art
1616;TEC-AC-10002942;WD My Passport Ultra 1TB Portable External Hard Drive;15;Accessories
1617;TEC-MA-10001016;Canon PC170 Desktop Personal Copier;19;Machines
1618;TEC-AC-10001553;Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack;15;Accessories
1619;FUR-FU-10001215;"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock";9;Furnishings
1620;OFF-PA-10002499;Xerox 1890;14;Paper
1621;TEC-PH-10003215;Jackery Bar Premium Fast-charging Portable Charger;11;Phones
1622;OFF-LA-10002945;Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White;6;Labels
1623;OFF-AR-10002766;Prang Drawing Pencil Set;10;Art
1624;TEC-PH-10004434;Cisco IPÿPhoneÿ7961G VoIPÿphoneÿ- Dark gray;11;Phones
1625;FUR-BO-10000711;Hon Metal Bookcases, Gray;4;Bookcases
1626;OFF-BI-10001120;Ibico EPK-21 Electric Binding System;12;Binders
1627;OFF-AP-10004655;Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter;13;Appliances
1628;FUR-BO-10004360;Rush Hierlooms Collection Rich Wood Bookcases;4;Bookcases
1629;TEC-AC-10000199;Kingston Digital DataTraveler 8GB USB 2.0;15;Accessories
1630;TEC-MA-10001127;"HP Designjet T520 Inkjet Large Format Printer - 24"" Color";19;Machines
1631;OFF-AR-10001227;Newell 338;10;Art
1632;FUR-CH-10000229;Global Enterprise Series Seating High-Back Swivel/Tilt Chairs;5;Chairs
1633;FUR-BO-10002853;O'Sullivan 5-Shelf Heavy-Duty Bookcases;4;Bookcases
1634;OFF-PA-10004022;Hammermill Color Copier Paper (28Lb. and 96 Bright);14;Paper
1635;OFF-PA-10004248;Xerox 1990;14;Paper
1636;OFF-PA-10001363;Xerox 1933;14;Paper
1637;OFF-BI-10003876;"Green Canvas Binder for 8-1/2"" x 14"" Sheets";12;Binders
1638;OFF-EN-10004007;Park Ridge Embossed Executive Business Envelopes;16;Envelopes
1639;FUR-BO-10003894;Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black;4;Bookcases
1640;TEC-MA-10001570;Cisco Desktop Collaboration Experience DX650 IP Video Phone;19;Machines
1641;FUR-FU-10003930;Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock;9;Furnishings
1642;OFF-PA-10000232;Xerox 1975;14;Paper
1643;OFF-AR-10001972;Newell 323;10;Art
1644;OFF-AR-10004587;Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606;10;Art
1645;OFF-AP-10001366;Staple holder;13;Appliances
1646;OFF-BI-10000216;"Mead 1st Gear 2"" Zipper Binder, Asst. Colors";12;Binders
1647;TEC-MA-10001047;3D Systems Cube Printer, 2nd Generation, Magenta;19;Machines
1648;OFF-LA-10003720;Avery 487;6;Labels
1649;TEC-MA-10003246;Hewlett-Packard Deskjet D4360 Printer;19;Machines
1650;FUR-FU-10000175;DAX Wood Document Frame.;9;Furnishings
1651;OFF-PA-10000556;Xerox 208;14;Paper
1652;TEC-AC-10003237;Memorex Micro Travel Drive 4 GB;15;Accessories
1653;OFF-EN-10003068;#6 3/4 Gummed Flap White Envelopes;16;Envelopes
1654;FUR-FU-10004053;DAX Two-Tone Silver Metal Document Frame;9;Furnishings
1655;OFF-PA-10000565;Easy-staple paper;14;Paper
1656;OFF-LA-10000414;Avery 503;6;Labels
1657;OFF-AP-10002998;Holmes 99% HEPA Air Purifier;13;Appliances
1658;FUR-BO-10004690;O'Sullivan Cherrywood Estates Traditional Barrister Bookcase;4;Bookcases
1659;OFF-AR-10002445;SANFORD Major Accent Highlighters;10;Art
1660;FUR-BO-10003546;Hon 4-Shelf Metal Bookcases;4;Bookcases
1661;FUR-TA-10003392;Global Adaptabilities Conference Tables;7;Tables
1662;OFF-AR-10003217;Newell 316;10;Art
1663;OFF-ST-10001932;Fellowes Staxonsteel Drawer Files;8;Storage
1664;OFF-AR-10001761;Avery Hi-Liter Smear-Safe Highlighters;10;Art
1665;OFF-EN-10003567;"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box";16;Envelopes
1666;OFF-PA-10003022;Xerox 1992;14;Paper
1667;FUR-TA-10004442;Riverside Furniture Stanwyck Manor Table Series;7;Tables
1668;OFF-ST-10000129;Fellowes Recycled Storage Drawers;8;Storage
1669;OFF-PA-10004948;Xerox 190;14;Paper
1670;OFF-PA-10001725;Xerox 1892;14;Paper
1671;TEC-PH-10000213;Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black;11;Phones
1672;OFF-PA-10000807;"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad";14;Paper
1673;OFF-ST-10003805;24 Capacity Maxi Data Binder Racks, Pearl;8;Storage
1674;OFF-PA-10004353;Southworth 25% Cotton Premium Laser Paper and Envelopes;14;Paper
1675;OFF-EN-10004206;Multimedia Mailers;16;Envelopes
1676;OFF-LA-10003388;Avery 5;6;Labels
1677;TEC-PH-10000193;Jensen SMPS-640 -ÿspeaker phone;11;Phones
1678;FUR-FU-10002111;Master Caster Door Stop, Large Brown;9;Furnishings
1679;OFF-ST-10000885;Fellowes Desktop Hanging File Manager;8;Storage
1680;OFF-PA-10002709;Xerox 1956;14;Paper
1681;FUR-FU-10003424;Nu-Dell Oak Frame;9;Furnishings
1682;OFF-BI-10003718;GBC Therma-A-Bind 250T Electric Binding System;12;Binders
1683;FUR-FU-10002508;Document Clip Frames;9;Furnishings
1684;OFF-AP-10004052;Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk;13;Appliances
1685;OFF-PA-10003134;Xerox 1937;14;Paper
1686;FUR-FU-10000719;DAX Cubicle Frames, 8-1/2 x 11;9;Furnishings
1687;FUR-BO-10003893;Sauder Camden County Collection Library;4;Bookcases
1688;TEC-CO-10001943;Canon PC-428 Personal Copier;20;Copiers
1689;FUR-CH-10000749;Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms;5;Chairs
1690;OFF-PA-10003228;Xerox 1917;14;Paper
1691;TEC-AC-10001542;SanDisk Cruzer 16 GB USB Flash Drive;15;Accessories
1692;TEC-AC-10004877;Imationÿ30456 USBÿFlash Driveÿ8GB;15;Accessories
1693;TEC-PH-10001305;Panasonic KX TS208W Corded phone;11;Phones
1694;OFF-PA-10000483;Xerox 19;14;Paper
1695;TEC-AC-10000487;SanDisk Cruzer 4 GB USB Flash Drive;15;Accessories
1696;TEC-AC-10002018;AmazonBasics 3-Button USB Wired Mouse;15;Accessories
1697;OFF-PA-10004381;14-7/8 x 11 Blue Bar Computer Printout Paper;14;Paper
1698;OFF-EN-10001453;"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box";16;Envelopes
1699;OFF-SU-10001212;Kleencut Forged Office Shears by Acme United Corporation;18;Supplies
1700;OFF-BI-10000201;Avery Triangle Shaped Sheet Lifters, Black, 2/Pack;12;Binders
1701;TEC-AC-10004396;Logitech Keyboard K120;15;Accessories
1702;OFF-AR-10002467;Dixon Ticonderoga Pencils;10;Art
1703;FUR-FU-10002813;DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size;9;Furnishings
1704;TEC-MA-10000752;Texas Instrument TI-15 Fraction Calculator;19;Machines
1705;FUR-FU-10004845;Deflect-o EconoMat Nonstudded, No Bevel Mat;9;Furnishings
1706;OFF-FA-10000840;OIC Thumb-Tacks;17;Fasteners
1707;OFF-AR-10001231;Sanford EarthWrite Recycled Pencils, Medium Soft, #2;10;Art
1708;TEC-PH-10004875;PNY Rapid USB Car Charger - Black;11;Phones
1709;FUR-CH-10001802;Hon Every-Day Chair Series Swivel Task Chairs;5;Chairs
1710;TEC-PH-10003356;SmartStand Mobile Device Holder, Assorted Colors;11;Phones
1711;OFF-AP-10002670;Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors;13;Appliances
1712;OFF-FA-10003485;Staples;17;Fasteners
1713;OFF-AP-10000390;Euro Pro Shark Stick Mini Vacuum;13;Appliances
1714;OFF-PA-10002764;Easy-staple paper;14;Paper
1715;OFF-PA-10000143;Astroparche Fine Business Paper;14;Paper
1716;TEC-MA-10000045;Zebra ZM400 Thermal Label Printer;19;Machines
1717;OFF-ST-10000136;Letter Size File;8;Storage
1718;TEC-PH-10004522;Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black;11;Phones
1719;TEC-PH-10002584;Samsung Galaxy S4;11;Phones
1720;FUR-CH-10004626;Office Star Flex Back Scooter Chair with Aluminum Finish Frame;5;Chairs
1721;TEC-PH-10000562;Samsung Convoy 3;11;Phones
1722;FUR-FU-10001025;Eldon Im…ge Series Desk Accessories, Clear;9;Furnishings
1723;OFF-LA-10004178;Avery 491;6;Labels
1724;OFF-PA-10003797;Xerox 209;14;Paper
