id;id_orders;id_products;sales;quantity;discount;profit;Order ID;Product ID
350;160;235;6,79;1;0;2,3086;CA-2016-129714;TEC-AC-10000290
351;160;315;24,56;2;0;11,5432;CA-2016-129714;OFF-PA-10001970
352;160;316;3,048;1;0,2;1,0668;CA-2016-129714;OFF-BI-10002160
353;160;315;49,12;4;0;23,0864;CA-2016-129714;OFF-PA-10001970
354;160;317;4355,168;4;0,2;1415,4296;CA-2016-129714;OFF-BI-10004995
355;161;318;388,704;6;0,2;-4,8588;CA-2016-138520;FUR-BO-10002268
356;161;319;8,26;2;0;3,7996;CA-2016-138520;OFF-EN-10001137
357;161;320;17,04;4;0;6,9864;CA-2016-138520;OFF-AR-10002399
358;161;321;34,4;5;0;15,824;CA-2016-138520;OFF-PA-10002713
359;162;188;36,24;5;0,2;11,325;CA-2016-130001;OFF-PA-10002666
360;163;322;647,84;8;0;168,4384;CA-2017-155698;OFF-AP-10001124
361;163;323;20,7;2;0;9,936;CA-2017-155698;OFF-LA-10001158
362;164;323;20,7;2;0;9,936;CA-2017-144904;OFF-LA-10001158
363;164;324;488,646;3;0,1;86,8704;CA-2017-144904;FUR-CH-10000785
364;164;325;5,56;2;0;1,4456;CA-2017-144904;OFF-AR-10003732
365;164;326;47,12;8;0;20,7328;CA-2017-144904;FUR-FU-10000023
366;165;46;211,96;4;0;8,4784;CA-2014-123344;OFF-ST-10001713
367;166;327;23,2;4;0;10,44;CA-2016-155516;OFF-BI-10002412
368;166;328;7,36;2;0;0,1472;CA-2016-155516;OFF-SU-10001225
369;166;329;104,79;7;0;29,3412;CA-2016-155516;OFF-ST-10002406
370;166;38;1043,92;4;0;271,4192;CA-2016-155516;FUR-BO-10002545
371;167;330;25,92;5;0,2;9,396;CA-2017-104745;OFF-PA-10002036
372;167;331;53,424;3;0,2;4,6746;CA-2017-104745;OFF-ST-10002205
373;168;305;8,16;5;0,7;-5,712;US-2014-119137;OFF-BI-10001982
374;168;332;1023,936;8;0,2;179,1888;US-2014-119137;TEC-AC-10003911
375;168;333;9,24;1;0,2;0,924;US-2014-119137;OFF-AR-10000658
376;168;334;479,04;10;0,2;-29,94;US-2014-119137;TEC-AC-10002076
377;169;335;99,136;4;0,2;30,98;US-2016-134656;OFF-PA-10003039
378;170;336;1488,424;7;0,3;-297,6848;US-2017-134481;FUR-TA-10004915
379;171;337;8,652;3;0,8;-20,3322;CA-2015-130792;OFF-AP-10000696
380;171;338;23,832;3;0,2;2,6811;CA-2015-130792;OFF-ST-10003327
381;171;339;12,176;4;0,8;-18,8728;CA-2015-130792;OFF-BI-10000309
382;172;340;50,96;7;0;25,48;CA-2016-134775;OFF-PA-10004734
383;172;341;49,536;3;0,2;17,3376;CA-2016-134775;OFF-BI-10002225
384;173;342;41,9;2;0;8,799;CA-2015-125395;TEC-AC-10004708
385;174;343;375,4575;3;0,45;-157,0095;US-2015-168935;FUR-TA-10000617
386;174;344;83,976;3;0,2;-1,0497;US-2015-168935;TEC-AC-10002335
387;175;345;482,34;4;0,7;-337,638;CA-2015-122756;TEC-MA-10001681
388;175;346;2,96;1;0,2;0,777;CA-2015-122756;FUR-FU-10001935
389;176;347;2,624;1;0,2;0,4264;CA-2014-115973;OFF-AR-10004757
390;177;348;23,36;4;0,2;7,884;CA-2017-101798;OFF-BI-10000050
391;177;85;39,98;2;0;13,5932;CA-2017-101798;TEC-AC-10001998
392;178;349;246,384;2;0,2;27,7182;US-2014-135972;TEC-PH-10003012
393;178;350;1799,97;3;0;701,9883;US-2014-135972;TEC-CO-10002313
394;179;351;12,462;3;0,8;-20,5623;US-2014-134971;OFF-BI-10003982
395;180;352;75,792;3;0,2;25,5798;CA-2017-102946;OFF-BI-10004492
396;181;353;49,96;2;0;9,4924;CA-2017-165603;OFF-ST-10000798
397;181;354;12,96;2;0;6,2208;CA-2017-165603;OFF-PA-10002552
398;182;355;70,12;4;0;21,036;CA-2015-122259;OFF-SU-10002573
399;183;356;35,952;3;0,2;3,5952;CA-2016-108987;OFF-ST-10001580
400;183;27;2396,2656;4;0,32;-317,1528;CA-2016-108987;FUR-BO-10004834
401;183;357;131,136;4;0,2;-32,784;CA-2016-108987;OFF-ST-10000934
402;183;358;57,584;2;0,2;0,7198;CA-2016-108987;TEC-AC-10000158
403;184;359;9,568;2;0,2;3,4684;CA-2014-113166;OFF-PA-10001947
404;185;360;39,072;6;0,2;9,768;CA-2014-155208;OFF-AR-10003478
405;186;361;35,91;3;0;9,6957;CA-2017-117933;OFF-AP-10004249
406;187;358;179,95;5;0;37,7895;CA-2017-117457;TEC-AC-10000158
407;187;362;1199,976;3;0,2;434,9913;CA-2017-117457;TEC-CO-10004115
408;187;363;27,15;5;0;13,3035;CA-2017-117457;OFF-PA-10003724
409;187;364;1004,024;7;0,2;-112,9527;CA-2017-117457;FUR-TA-10002041
410;187;365;9,68;1;0;4,6464;CA-2017-117457;OFF-PA-10002893
411;187;366;28,35;9;0;13,608;CA-2017-117457;OFF-LA-10003766
412;187;315;55,98;1;0;27,4302;CA-2017-117457;OFF-PA-10001970
413;187;367;1336,829;13;0,15;31,4548;CA-2017-117457;FUR-BO-10001972
414;187;368;113,568;2;0,2;-18,4548;CA-2017-117457;FUR-CH-10003956
415;188;369;139,86;7;0;65,7342;CA-2017-142636;OFF-PA-10000157
416;188;269;307,136;4;0,2;26,8744;CA-2017-142636;FUR-CH-10001891
417;189;370;95,92;8;0;25,8984;CA-2017-122105;OFF-AR-10004344
418;190;371;383,8;5;0,2;38,38;CA-2016-148796;FUR-CH-10004886
419;191;372;5,78;1;0;2,8322;CA-2017-154816;OFF-PA-10003845
420;192;373;9,32;4;0;2,7028;CA-2017-110478;OFF-AR-10001573
421;192;374;15,25;1;0;7,015;CA-2017-110478;OFF-EN-10000483
422;193;375;196,752;6;0,2;56,5662;CA-2014-142048;TEC-AC-10004114
423;194;376;56,56;4;0;14,7056;CA-2017-125388;FUR-FU-10004712
424;194;377;32,7;3;0;8,502;CA-2017-125388;OFF-ST-10000918
425;195;378;866,4;4;0;225,264;CA-2017-155705;FUR-CH-10000015
426;196;379;28,4;2;0;11,076;CA-2017-149160;FUR-FU-10003347
427;196;380;287,92;8;0;138,2016;CA-2017-149160;OFF-BI-10001543
428;197;381;69,99;1;0;30,0957;CA-2014-101476;TEC-MA-10000029
429;198;382;6,672;6;0,2;0,5004;CA-2017-152275;OFF-AR-10000369
430;199;383;189,588;2;0,7;-145,3508;US-2016-123750;OFF-BI-10004584
431;199;172;408,744;7;0,2;76,6395;US-2016-123750;TEC-AC-10004659
432;199;172;291,96;5;0,2;54,7425;US-2016-123750;TEC-AC-10004659
433;199;384;4,768;2;0,2;-0,7748;US-2016-123750;OFF-ST-10000617
434;200;385;714,3;5;0;207,147;CA-2016-127369;OFF-ST-10003306
435;201;386;4,812;2;0,7;-3,6892;US-2014-150574;OFF-BI-10000773
436;201;387;247,8;5;0,2;-18,585;US-2014-150574;TEC-AC-10002600
437;202;388;1007,979;3;0,3;43,1991;CA-2016-147375;TEC-MA-10002937
438;202;315;313,488;7;0,2;113,6394;CA-2016-147375;OFF-PA-10001970
439;203;389;31,872;8;0,2;11,5536;CA-2017-130043;OFF-PA-10002230
440;204;390;207,846;3;0,1;2,3094;CA-2017-157252;FUR-CH-10003396
441;205;391;12,22;1;0;3,666;CA-2016-115756;FUR-FU-10000246
442;205;392;194,94;3;0;23,3928;CA-2016-115756;OFF-ST-10000060
443;205;393;70,95;3;0;20,5755;CA-2016-115756;OFF-ST-10003058
444;205;394;91,36;4;0;42,0256;CA-2016-115756;OFF-PA-10002222
445;205;395;242,94;3;0;29,1528;CA-2016-115756;FUR-CH-10002372
446;205;396;22,05;7;0;10,584;CA-2016-115756;OFF-LA-10001317
447;206;397;2,91;1;0;1,3677;CA-2017-154214;FUR-FU-10000206
448;207;398;59,52;3;0;15,4752;CA-2016-166674;OFF-AR-10000588
449;207;399;161,94;3;0;9,7164;CA-2016-166674;OFF-ST-10001469
450;207;400;263,88;6;0;71,2476;CA-2016-166674;OFF-AR-10001953
451;207;401;30,48;3;0;7,9248;CA-2016-166674;OFF-AR-10003156
452;207;402;9,84;3;0;2,8536;CA-2016-166674;OFF-AR-10004974
453;207;403;35,12;4;0;9,1312;CA-2016-166674;TEC-PH-10002365
454;208;11;284,364;2;0,4;-75,8304;CA-2017-147277;FUR-TA-10001539
455;208;404;665,408;2;0,2;66,5408;CA-2017-147277;OFF-ST-10000142
456;209;405;63,88;4;0;24,9132;CA-2016-100153;TEC-AC-10001772
457;210;406;129,568;2;0,2;-24,294;US-2014-110674;FUR-CH-10000225
458;211;407;747,558;3;0,3;-96,1146;US-2016-157945;FUR-CH-10002331
459;211;408;8,928;2;0,2;3,348;US-2016-157945;OFF-EN-10001415
460;212;409;103,92;4;0;36,372;CA-2015-109638;OFF-AP-10002472
461;212;410;899,91;9;0;377,9622;CA-2015-109638;TEC-AC-10004571
462;212;411;51,312;3;0,2;18,6006;CA-2015-109638;OFF-BI-10001098
463;213;326;23,56;5;0,2;7,068;CA-2016-109869;FUR-FU-10000023
464;213;412;1272,63;6;0,5;-814,4832;CA-2016-109869;FUR-TA-10001889
465;213;413;28,485;5;0,7;-20,889;CA-2016-109869;OFF-BI-10000315
466;213;414;185,376;2;0,2;-34,758;CA-2016-109869;OFF-SU-10003505
467;213;415;78,272;2;0,2;5,8704;CA-2016-109869;OFF-AP-10002578
468;214;270;254,744;7;0,6;-312,0614;US-2015-101399;FUR-FU-10002918
469;215;416;205,3328;2;0,32;-36,2352;CA-2017-154907;FUR-BO-10002824
470;216;417;4,788;3;0,8;-7,9002;US-2016-100419;OFF-BI-10002194
471;217;418;55,48;1;0;26,6304;CA-2015-154144;OFF-PA-10004071
472;218;419;340,92;3;0;3,4092;CA-2014-144666;OFF-ST-10002743
473;218;420;222,666;2;0,15;10,4784;CA-2014-144666;FUR-BO-10001601
474;218;421;703,968;4;0,2;87,996;CA-2014-144666;TEC-PH-10002680
475;218;422;92,52;6;0;24,9804;CA-2014-144666;OFF-ST-10001321
476;218;423;62,65;7;0;28,819;CA-2014-144666;OFF-PA-10001509
477;218;424;94,85;5;0;45,528;CA-2014-144666;OFF-PA-10003465
478;219;425;95,76;6;0,2;7,182;CA-2016-103891;TEC-PH-10000149
479;220;279;40,2;3;0;19,296;CA-2016-152632;FUR-FU-10002671
480;221;426;14,7;5;0;6,615;CA-2016-100790;OFF-AR-10003045
481;221;427;704,25;5;0;84,51;CA-2016-100790;OFF-ST-10000689
482;222;428;9,09;3;0;1,9089;CA-2014-134677;TEC-AC-10001445
483;223;80;5,96;2;0;1,6688;CA-2014-127691;OFF-AR-10002053
484;223;429;159,98;2;0;57,5928;CA-2014-127691;TEC-AC-10002567
485;224;430;29,6;2;0;14,8;CA-2017-140963;OFF-LA-10003923
486;224;431;514,165;5;0,15;-30,245;CA-2017-140963;FUR-BO-10001337
487;224;432;279,96;5;0,2;17,4975;CA-2017-140963;TEC-PH-10001924
488;225;433;2735,952;6;0,2;341,994;CA-2014-154627;TEC-PH-10001363
489;226;434;7,992;1;0,2;0,5994;CA-2014-133753;TEC-PH-10000376
490;226;435;63,984;2;0,2;10,3974;CA-2014-133753;TEC-AC-10000303
491;226;400;70,368;2;0,2;6,1572;CA-2014-133753;OFF-AR-10001953
492;227;436;449,15;5;0;8,983;CA-2014-113362;OFF-ST-10001809
493;227;437;11,07;3;0;5,0922;CA-2014-113362;OFF-EN-10003845
494;228;438;93,98;2;0;13,1572;CA-2016-169166;TEC-AC-10000991
495;229;439;189,882;3;0,4;-94,941;US-2016-120929;FUR-TA-10001857
496;230;440;105,42;2;0;51,6558;CA-2015-134782;OFF-EN-10001434
497;231;441;119,616;8;0,2;40,3704;CA-2016-126158;OFF-BI-10002498
498;231;442;255,76;4;0;81,8432;CA-2016-126158;FUR-FU-10004864
499;231;292;241,568;2;0,2;18,1176;CA-2016-126158;FUR-CH-10002602
500;231;443;69,3;9;0;22,869;CA-2016-126158;FUR-FU-10000073
501;232;444;22,62;2;0,7;-15,08;US-2016-105578;OFF-BI-10001670
502;232;445;14,952;2;0,7;-11,9616;US-2016-105578;OFF-BI-10001658
503;232;446;801,568;2;0,2;50,098;US-2016-105578;FUR-CH-10001215
504;232;447;2,376;3;0,7;-1,9008;US-2016-105578;OFF-BI-10000831
505;232;448;32,792;1;0,2;11,8871;US-2016-105578;OFF-PA-10000357
506;233;123;15,92;5;0,2;5,373;CA-2017-134978;OFF-BI-10003274
507;234;449;2,74;1;0;0,7398;CA-2015-145352;OFF-AR-10001662
508;234;450;8,34;3;0;2,1684;CA-2015-145352;OFF-AR-10003856
509;234;231;46,74;3;0;11,685;CA-2015-145352;OFF-ST-10001228
510;234;451;6354,95;5;0;3177,475;CA-2015-145352;OFF-BI-10003527
511;235;452;126,3;3;0;40,416;CA-2017-135307;FUR-FU-10001290
512;235;453;38,04;2;0;12,1728;CA-2017-135307;TEC-AC-10002399
513;236;80;7,152;3;0,2;0,7152;CA-2016-106341;OFF-AR-10002053
514;237;454;6,63;3;0;1,7901;CA-2017-163405;OFF-AR-10003811
515;237;455;5,88;2;0;1,7052;CA-2017-163405;OFF-AR-10001246
516;238;456;2999,95;5;0;1379,977;CA-2017-127432;TEC-CO-10003236
517;238;457;51,45;3;0;13,8915;CA-2017-127432;OFF-ST-10004507
518;238;458;11,96;2;0;5,382;CA-2017-127432;OFF-PA-10001667
519;238;459;1126,02;3;0;56,301;CA-2017-127432;OFF-ST-10004459
520;239;44;18,392;1;0,2;5,2877;CA-2015-157812;TEC-AC-10000171
521;239;460;129,568;2;0,2;-25,9136;CA-2015-157812;OFF-ST-10000736
522;239;461;14,112;9;0,8;-21,168;CA-2015-157812;OFF-BI-10000285
523;240;439;210,98;2;0;21,098;CA-2017-145142;FUR-TA-10001857
524;241;462;55,176;3;0,2;-12,4146;US-2016-139486;TEC-PH-10003555
525;241;218;66,26;2;0;27,1666;US-2016-139486;TEC-AC-10003832
526;242;463;22,2;5;0;10,434;CA-2015-158792;OFF-FA-10002815
527;243;464;683,952;3;0,2;42,747;CA-2017-113558;FUR-CH-10003379
528;243;286;45,696;3;0,2;5,1408;CA-2017-113558;FUR-FU-10001756
529;244;465;36,336;3;0,2;-7,2672;US-2015-138303;OFF-ST-10004963
530;244;466;666,248;1;0,2;-149,9058;US-2015-138303;OFF-SU-10002881
531;244;467;52,512;6;0,2;19,692;US-2015-138303;OFF-EN-10001335
532;245;468;190,72;1;0,2;11,92;CA-2015-102848;FUR-CH-10000595
533;246;469;47,94;3;0;2,397;US-2017-129441;FUR-FU-10000448
534;247;470;979,95;5;0;274,386;CA-2016-168753;TEC-PH-10000984
535;247;249;22,75;5;0;11,375;CA-2016-168753;OFF-BI-10002557
536;248;471;16,768;2;0,2;1,4672;CA-2016-126613;OFF-ST-10001325
537;249;472;42,616;7;0,8;-68,1856;US-2017-122637;OFF-BI-10002429
538;250;473;10,752;4;0,2;3,36;CA-2015-147851;OFF-BI-10004528
539;251;474;152,94;3;0;41,2938;CA-2015-134894;OFF-AP-10001271
540;251;475;283,92;4;0;70,98;CA-2015-134894;FUR-CH-10002647
541;252;476;468,9;6;0;206,316;CA-2014-140795;TEC-AC-10001432
542;253;477;380,864;8;0,2;38,0864;CA-2016-136924;TEC-PH-10002262
543;254;436;646,776;9;0,2;-145,5246;US-2015-120161;OFF-ST-10001809
544;255;478;58,112;2;0,2;7,264;CA-2014-103849;TEC-AC-10001465
545;255;479;100,792;1;0,2;6,2995;CA-2014-103849;TEC-PH-10002597
546;255;480;66,112;4;0,6;-84,2928;CA-2014-103849;FUR-FU-10000723
547;256;481;41,28;6;0,2;13,932;CA-2017-162929;OFF-BI-10000404
548;256;482;13,36;2;0;6,4128;CA-2017-162929;OFF-PA-10002986
549;257;55;250,272;9;0,2;15,642;CA-2015-113173;OFF-ST-10000604
550;257;93;11,364;3;0,8;-17,046;CA-2015-113173;OFF-BI-10004738
551;257;483;8,72;5;0,2;-1,744;CA-2015-113173;OFF-SU-10001935
552;258;484;1121,568;2;0,2;0;CA-2016-136406;FUR-CH-10002024
553;259;485;34,504;1;0,2;6,0382;CA-2017-112774;FUR-FU-10003039
554;260;486;10,824;3;0,2;2,5707;CA-2017-101945;OFF-FA-10004248
555;261;487;1295,78;2;0;310,9872;CA-2017-100650;OFF-ST-10001780
556;262;488;19,456;4;0,2;3,4048;CA-2014-155852;OFF-AR-10003560
557;263;489;20,7;2;0;9,936;CA-2016-113243;OFF-LA-10001297
558;263;490;1335,68;4;0,2;-217,048;CA-2016-113243;FUR-TA-10004256
559;263;491;32,4;5;0;15,552;CA-2016-113243;OFF-PA-10003441
560;264;379;42,6;3;0;16,614;CA-2017-118731;FUR-FU-10003347
561;264;492;84,056;7;0,2;27,3182;CA-2017-118731;OFF-BI-10000069
562;265;493;13;5;0,2;1,3;CA-2014-145576;OFF-AP-10003914
563;265;494;13,128;3;0,2;3,7743;CA-2014-145576;FUR-FU-10004020
564;266;495;3,96;2;0;0;CA-2015-130736;OFF-FA-10003467
565;266;287;2,61;1;0;1,2006;CA-2015-130736;OFF-LA-10000634
566;267;496;374,376;3;0,2;46,797;CA-2017-137099;TEC-PH-10002496
567;268;497;91,84;8;0;45,0016;CA-2017-156951;OFF-PA-10004530
568;268;498;81,088;7;0,2;27,3672;CA-2017-156951;OFF-BI-10001107
569;268;499;19,44;3;0;9,3312;CA-2017-156951;OFF-PA-10004451
570;268;500;451,152;3;0,2;0;CA-2017-156951;FUR-CH-10004997
571;269;489;72,45;7;0;34,776;CA-2017-164826;OFF-LA-10001297
572;269;204;13,96;4;0;6,4216;CA-2017-164826;OFF-FA-10000585
573;269;306;33,264;7;0,2;11,2266;CA-2017-164826;OFF-BI-10001922
574;269;501;14,85;3;0;4,0095;CA-2017-164826;TEC-PH-10000347
575;270;502;8,82;3;0;2,3814;CA-2016-127250;OFF-AR-10003394
576;271;497;160,72;14;0;78,7528;CA-2015-149713;OFF-PA-10004530
577;271;503;19,92;4;0;9,7608;CA-2015-149713;OFF-PA-10001450
578;271;504;7,3;2;0;2,19;CA-2015-149713;OFF-SU-10001574
579;272;124;69,712;2;0,2;8,714;CA-2017-118640;OFF-ST-10002974
580;272;505;8,792;1;0,6;-5,7148;CA-2017-118640;FUR-FU-10001475
581;273;506;51,52;4;0;1,5456;CA-2015-132906;OFF-SU-10004498
582;274;35;470,376;3;0,2;52,9173;CA-2017-145233;TEC-PH-10004977
583;274;507;105,584;2;0,2;9,2386;CA-2017-145233;TEC-PH-10000586
584;274;96;31,152;3;0,2;3,5046;CA-2017-145233;OFF-AP-10000358
585;274;508;6,783;7;0,7;-4,7481;CA-2017-145233;OFF-BI-10002764
586;274;144;406,368;4;0,2;30,4776;CA-2017-145233;TEC-PH-10001254
587;275;368;70,98;1;0;4,9686;CA-2015-128139;FUR-CH-10003956
588;275;509;294,93;3;0;144,5157;CA-2015-128139;OFF-LA-10003930
589;276;510;84,784;2;0,2;-20,1362;US-2016-156986;TEC-PH-10003800
590;276;511;20,736;4;0,2;7,2576;US-2016-156986;OFF-PA-10002005
591;276;441;16,821;3;0,7;-12,8961;US-2016-156986;OFF-BI-10002498
592;276;512;10,368;2;0,2;3,6288;US-2016-156986;OFF-PA-10004101
593;277;513;9,344;2;0,2;1,168;CA-2014-135405;OFF-AR-10004078
594;277;198;31,2;3;0,2;9,75;CA-2014-135405;TEC-AC-10001266
595;278;514;76,12;2;0;22,0748;CA-2014-131450;OFF-AP-10004708
596;278;362;1199,976;3;0,2;434,9913;CA-2014-131450;TEC-CO-10004115
597;278;289;445,96;5;0,2;55,745;CA-2014-131450;TEC-PH-10002398
598;278;515;327,76;8;0;91,7728;CA-2014-131450;FUR-FU-10001979
599;279;516;11,632;2;0,2;1,0178;CA-2016-120180;OFF-SU-10004115
600;280;517;143,982;3;0,4;-28,7964;US-2016-100720;TEC-PH-10001425
601;280;518;494,376;4;0,4;-115,3544;US-2016-100720;TEC-PH-10003963
602;280;504;5,84;2;0,2;0,73;US-2016-100720;OFF-SU-10001574
603;281;519;142,776;1;0,2;17,847;CA-2014-149958;OFF-ST-10001490
604;281;286;45,696;3;0,2;5,1408;CA-2014-149958;FUR-FU-10001756
605;281;386;7,218;3;0,7;-5,5338;CA-2014-149958;OFF-BI-10000773
606;281;380;43,188;4;0,7;-31,6712;CA-2014-149958;OFF-BI-10001543
607;281;520;131,904;3;0,2;47,8152;CA-2014-149958;OFF-PA-10002120
608;282;521;3,282;2;0,7;-2,6256;US-2014-105767;OFF-BI-10000848
609;282;455;21,168;9;0,2;2,3814;US-2014-105767;OFF-AR-10001246
610;282;522;55,188;2;0,4;-10,1178;US-2014-105767;TEC-PH-10003092
611;283;349;369,576;3;0,2;41,5773;CA-2016-161816;TEC-PH-10003012
612;283;523;15,712;4;0,2;5,6956;CA-2016-161816;OFF-LA-10004345
613;284;524;8,448;2;0,2;2,64;CA-2016-121223;OFF-PA-10001204
614;284;525;728,946;9;0,4;-157,9383;CA-2016-121223;TEC-PH-10004667
615;285;223;119,94;10;0,4;15,992;CA-2017-138611;TEC-PH-10000011
616;285;526;3,648;2;0,7;-2,7968;CA-2017-138611;OFF-BI-10002949
617;286;527;40,48;2;0;15,7872;CA-2017-117947;FUR-FU-10003849
618;286;528;9,94;2;0;3,0814;CA-2017-117947;FUR-FU-10000010
619;286;529;107,424;9;0,2;33,57;CA-2017-117947;OFF-BI-10002824
620;286;530;37,91;1;0;10,9939;CA-2017-117947;TEC-PH-10002538
621;286;139;88,02;3;0;27,2862;CA-2017-117947;FUR-FU-10000521
622;287;531;8,69;5;0,8;-14,773;US-2014-111171;OFF-BI-10002103
623;288;532;301,96;2;0;87,5684;CA-2015-138009;FUR-CH-10004853
624;288;533;555,21;5;0,1;178,901;CA-2015-138009;OFF-AP-10000179
625;288;534;523,48;4;0;130,87;CA-2015-138009;OFF-ST-10001272
626;288;31;161,82;9;0;46,9278;CA-2015-138009;OFF-AR-10004042
627;289;535;35,56;7;0;12,0904;CA-2017-163020;FUR-FU-10000221
628;290;536;97,16;2;0;28,1764;CA-2017-153787;OFF-AP-10001563
629;291;537;15,24;5;0,2;5,1435;CA-2017-133431;OFF-BI-10000605
630;291;250;13,23;3;0;6,0858;CA-2017-133431;OFF-PA-10002615
631;292;538;243,384;3;0,2;-51,7191;US-2016-135720;OFF-ST-10001963
632;292;539;119,8;5;0,2;29,95;US-2016-135720;TEC-AC-10001267
633;292;540;300,768;4;0,2;30,0768;US-2016-135720;TEC-PH-10002103
634;293;541;17,88;3;0,2;2,4585;CA-2017-144694;TEC-AC-10002857
635;293;509;235,944;3;0,2;85,5297;CA-2017-144694;OFF-LA-10003930
636;294;542;392,94;3;0;43,2234;CA-2015-168004;FUR-CH-10001482
637;295;543;18,882;3;0,7;-13,8468;US-2016-123470;OFF-BI-10001989
638;295;544;122,328;3;0,2;12,2328;US-2016-123470;OFF-AP-10003287
639;296;221;1049,2;5;0;272,792;CA-2016-115917;FUR-FU-10000576
640;296;545;15,424;4;0,2;5,0128;CA-2016-115917;OFF-BI-10004728
641;297;546;18,84;3;0;6,0288;CA-2016-147067;FUR-FU-10000732
642;298;547;330,4;2;0;85,904;CA-2017-167913;OFF-ST-10000585
643;298;548;26,25;7;0;12,6;CA-2017-167913;OFF-LA-10002787
644;299;218;132,52;4;0;54,3332;CA-2017-106103;TEC-AC-10003832
645;300;549;6,48;1;0;3,1752;US-2017-127719;OFF-PA-10001934
646;301;550;209,3;2;0;56,511;CA-2017-126221;OFF-AP-10002457
647;302;551;31,56;5;0,2;9,8625;CA-2016-103947;OFF-FA-10003112
648;302;552;30,144;2;0,2;3,0144;CA-2016-103947;OFF-AP-10002350
649;303;346;14,8;4;0;6,068;CA-2016-160745;FUR-FU-10001935
650;303;173;302,376;3;0,2;22,6782;CA-2016-160745;TEC-PH-10003273
651;303;553;316;4;0;31,6;CA-2016-160745;TEC-AC-10001142
652;304;68;379,4;10;0;178,318;CA-2016-132661;OFF-PA-10000482
653;305;63;97,82;2;0;45,9754;CA-2017-140844;OFF-PA-10003892
654;305;554;103,12;8;0;10,312;CA-2017-140844;TEC-AC-10001101
655;306;555;113,552;2;0,2;8,5164;CA-2016-137239;OFF-AP-10002439
656;306;556;3,318;2;0,7;-2,6544;CA-2016-137239;OFF-BI-10002827
657;306;557;134,288;2;0,2;45,3222;CA-2016-137239;OFF-EN-10002230
658;307;446;701,372;2;0,3;-50,098;US-2016-156097;FUR-CH-10001215
659;307;69;2,308;2;0,8;-3,462;US-2016-156097;OFF-BI-10004654
660;308;519;999,432;7;0,2;124,929;CA-2015-146563;OFF-ST-10001490
661;308;558;724,08;14;0,2;-135,765;CA-2015-146563;OFF-ST-10001511
662;308;115;918,785;5;0,3;-118,1295;CA-2015-146563;FUR-TA-10001768
663;308;110;2,724;3;0,8;-4,2222;CA-2015-146563;OFF-BI-10003981
664;309;197;459,95;5;0;18,398;CA-2016-123666;OFF-ST-10001522
665;310;111;10,74;3;0;5,2626;CA-2016-143308;OFF-FA-10000621
666;311;559;23,76;3;0,2;2,079;CA-2017-132682;OFF-SU-10004231
667;311;259;85,056;3;0,2;28,7064;CA-2017-132682;OFF-PA-10000474
668;311;560;381,576;3;0,2;28,6182;CA-2017-132682;TEC-PH-10004042
669;312;561;30,36;5;0,2;8,7285;CA-2014-156314;FUR-FU-10003096
670;313;562;23,976;3;0,6;-14,3856;US-2017-106663;FUR-FU-10002759
671;313;563;108,925;1;0,5;-71,8905;US-2017-106663;FUR-TA-10000688
672;313;127;36,352;8;0,2;11,36;US-2017-106663;OFF-PA-10002377
673;314;564;19,56;5;0,2;1,7115;CA-2017-111178;OFF-AR-10001954
674;315;565;61,44;3;0;16,5888;CA-2017-130351;OFF-AP-10004532
675;315;566;38,9;5;0;17,505;CA-2017-130351;OFF-PA-10002137
676;315;218;99,39;3;0;40,7499;CA-2017-130351;TEC-AC-10003832
677;316;567;2,688;3;0,8;-7,392;US-2017-119438;OFF-AP-10000804
678;316;568;27,816;3;0,2;4,5201;US-2017-119438;TEC-AC-10003614
679;316;569;82,524;3;0,6;-41,262;US-2017-119438;FUR-FU-10003553
680;316;570;182,994;3;0,8;-320,2395;US-2017-119438;OFF-BI-10004632
681;317;571;14,352;3;0,2;4,6644;CA-2016-164511;OFF-BI-10003305
682;317;572;64,96;2;0;2,5984;CA-2016-164511;OFF-ST-10002583
683;317;457;68,6;4;0;18,522;CA-2016-164511;OFF-ST-10004507
684;318;573;7999,98;4;0,5;-3839,9904;US-2017-168116;TEC-MA-10004125
685;318;550;167,44;2;0,2;14,651;US-2017-168116;OFF-AP-10002457
686;319;332;479,97;3;0;163,1898;CA-2014-157784;TEC-AC-10003911
687;319;574;14,62;2;0;6,8714;CA-2014-157784;OFF-LA-10001934
688;319;89;19,44;3;0;9,3312;CA-2014-157784;OFF-PA-10000304
689;320;575;191,984;2;0,2;4,7996;CA-2017-161480;FUR-BO-10004015
690;321;576;104,01;1;0;14,5614;US-2014-117135;FUR-FU-10004071
691;321;12;284,82;1;0;74,0532;US-2014-117135;TEC-PH-10002033
692;321;577;36,84;3;0;10,3152;US-2014-117135;OFF-ST-10002444
693;322;578;166,24;1;0;24,936;CA-2015-131534;TEC-AC-10002253
694;322;579;33,4;5;0;16,032;CA-2015-131534;OFF-PA-10000743
695;323;291;198,272;8;0,2;17,3488;CA-2015-119291;OFF-AR-10003373
696;323;580;47,36;4;0,2;17,76;CA-2015-119291;OFF-LA-10002312
697;323;82;200,984;7;0,2;62,8075;CA-2015-119291;OFF-EN-10000927
698;323;581;97,696;4;0,2;31,7512;CA-2015-119291;OFF-LA-10003510
699;323;582;2,696;1;0,2;0,8088;CA-2015-119291;OFF-AR-10001118
